barcode,,name,shop,category_id,source_id,weight,source_url,image_url
9.34255E+12,,Garlo's Family Pie Lean Beef 550g,Woolworths,24037,88508,550G,https://www.woolworths.com.au/shop/productdetails/88508/garlo-s-family-pie-lean-beef-null,https://cdn0.woolworths.media/content/wowproductimages/large/088508.jpg
9.34255E+12,,Garlos Lean Beef Pie | 200g,coles,24037,7154997,200g,https://www.coles.com.au/product/garlos-lean-beef-pie-200g-7154997,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F7%2F7154997.jpg&w=640&q=90
9.34255E+12,,Garlo's Lean Beef Pie 200g,Woolworths,24037,88999,200G,https://www.woolworths.com.au/shop/productdetails/88999/garlo-s-lean-beef-pie-null,https://cdn0.woolworths.media/content/wowproductimages/large/088999.jpg
9.3108E+12,,National Pie Chicken Curried | 360g,coles,24037,3764883,360g,https://www.coles.com.au/product/national-pie-chicken-curried-360g-3764883,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3764883.jpg&w=640&q=90
9.3108E+12,,National Curried Chicken Pies 2 Pack,Woolworths,24037,520213,2 Pack,https://www.woolworths.com.au/shop/productdetails/520213/national-curried-chicken-pies-null,https://cdn0.woolworths.media/content/wowproductimages/large/520213.jpg
9.3108E+12,,National 2 Pack Pies Meat | 360g,coles,24037,32936,360g,https://www.coles.com.au/product/national-2-pack-pies-meat-360g-32936,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F32936.jpg&w=640&q=90
9.3108E+12,,National Pies Fresh Classic Beef Pies 360g 2 pack,Woolworths,24037,159266,2 pack,https://www.woolworths.com.au/shop/productdetails/159266/national-pies-fresh-classic-beef-pies-360g,https://cdn0.woolworths.media/content/wowproductimages/large/159266.jpg
9.30063E+12,,Coles Kitchen  ... 300g,coles,24038,3467470,300g,https://www.coles.com.au/product/coles-kitchen-pea-and-ham-soup-300g-3467470,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3467470.jpg&w=640&q=90
9.30063E+12,,Woolworths Fresh Pea & Ham Soup 300g,Woolworths,24038,778327,300G,https://www.woolworths.com.au/shop/productdetails/778327/woolworths-fresh-pea-ham-soup,https://cdn0.woolworths.media/content/wowproductimages/large/778327.jpg
9.35634E+12,,Fresh Pasta Spinach Ricotta Agnolotti | 600g,coles,24040,9059421,600g,https://www.coles.com.au/product/fresh-pasta-spinach-ricotta-agnolotti-600g-9059421,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F9%2F9059421.jpg&w=640&q=90
